seed,condition,task,a,b,attempt,proposed_class,verifier_pass
41971,validated_dream,ZORP,1,11,3,1,0
41971,validated_dream,ZORP,13,7,0,2,0
41971,validated_dream,ZORP,13,7,1,2,0
41971,validated_dream,ZORP,13,7,2,2,0
41971,validated_dream,ZORP,13,7,3,2,0
41971,validated_dream,ZORP,13,1,0,2,0
41971,validated_dream,ZORP,13,1,1,2,0
41971,validated_dream,ZORP,13,1,2,1,1
41971,validated_dream,ZORP,9,6,0,1,0
41971,validated_dream,ZORP,9,6,1,1,0
41971,validated_dream,ZORP,9,6,2,2,1
41971,validated_dream,ZORP,11,3,0,2,0
41971,validated_dream,ZORP,11,3,1,2,0
41971,validated_dream,ZORP,11,3,2,3,0
41971,validated_dream,ZORP,11,3,3,2,0
41971,validated_dream,ZORP,11,1,0,2,0
41971,validated_dream,ZORP,11,1,1,2,0
41971,validated_dream,ZORP,11,1,2,1,0
41971,validated_dream,ZORP,11,1,3,2,0
41971,validated_dream,ZORP,3,12,0,1,0
41971,validated_dream,ZORP,3,12,1,2,1
41971,validated_dream,ZORP,1,10,0,0,0
41971,validated_dream,ZORP,1,10,1,2,1
41971,validated_dream,ZORP,3,9,0,0,1
41971,validated_dream,ZORP,10,7,0,0,0
41971,validated_dream,ZORP,10,7,1,3,0
41971,validated_dream,ZORP,10,7,2,3,0
41971,validated_dream,ZORP,10,7,3,0,0
41971,validated_hard_anchor,ZORP,4,0,0,1,1
41971,validated_hard_anchor,ZORP,6,2,0,3,0
41971,validated_hard_anchor,ZORP,6,2,1,3,0
41971,validated_hard_anchor,ZORP,6,2,2,2,0
41971,validated_hard_anchor,ZORP,6,2,3,1,1
41971,validated_hard_anchor,ZORP,6,11,0,1,0
41971,validated_hard_anchor,ZORP,6,11,1,2,1
41971,validated_hard_anchor,ZORP,6,12,0,0,1
41971,validated_hard_anchor,ZORP,6,8,0,2,0
41971,validated_hard_anchor,ZORP,6,8,1,2,0
41971,validated_hard_anchor,ZORP,6,8,2,0,1
41971,validated_hard_anchor,ZORP,6,15,0,0,0
41971,validated_hard_anchor,ZORP,6,15,1,2,1
41971,validated_hard_anchor,ZORP,4,7,0,2,0
41971,validated_hard_anchor,ZORP,4,7,1,1,0
41971,validated_hard_anchor,ZORP,4,7,2,1,0
41971,validated_hard_anchor,ZORP,4,7,3,0,0
41971,validated_hard_anchor,ZORP,2,6,0,1,1
41971,validated_hard_anchor,ZORP,4,8,0,1,1
41971,validated_hard_anchor,ZORP,6,10,0,2,0
41971,validated_hard_anchor,ZORP,6,10,1,2,0
41971,validated_hard_anchor,ZORP,6,10,2,1,1
41971,validated_hard_anchor,ZORP,4,2,0,2,0
41971,validated_hard_anchor,ZORP,4,2,1,1,0
41971,validated_hard_anchor,ZORP,4,2,2,3,0
41971,validated_hard_anchor,ZORP,4,2,3,2,0
41971,validated_hard_anchor,ZORP,0,7,0,1,0
41971,validated_hard_anchor,ZORP,0,7,1,2,0
41971,validated_hard_anchor,ZORP,0,7,2,0,0
41971,validated_hard_anchor,ZORP,0,7,3,2,0
41971,validated_hard_anchor,ZORP,4,11,0,2,0
41971,validated_hard_anchor,ZORP,4,11,1,1,0
41971,validated_hard_anchor,ZORP,4,11,2,0,0
41971,validated_hard_anchor,ZORP,4,11,3,3,1
41971,validated_hard_anchor,ZORP,4,14,0,2,0
41971,validated_hard_anchor,ZORP,4,14,1,2,0
41971,validated_hard_anchor,ZORP,4,14,2,2,0
41971,validated_hard_anchor,ZORP,4,14,3,2,0
41971,validated_hard_anchor,ZORP,2,4,0,1,0
41971,validated_hard_anchor,ZORP,2,4,1,0,1
41971,validated_hard_anchor,ZORP,0,14,0,0,1
41971,validated_hard_anchor,ZORP,4,15,0,0,0
41971,validated_hard_anchor,ZORP,4,15,1,3,1
41971,validated_hard_anchor,ZORP,0,4,0,2,0
41971,validated_hard_anchor,ZORP,0,4,1,0,0
41971,validated_hard_anchor,ZORP,0,4,2,0,0
41971,validated_hard_anchor,ZORP,0,4,3,0,0
41971,validated_hard_anchor,ZORP,4,10,0,2,0
41971,validated_hard_anchor,ZORP,4,10,1,0,1
41971,validated_hard_anchor,ZORP,2,9,0,1,0
41971,validated_hard_anchor,ZORP,2,9,1,2,0
41971,validated_hard_anchor,ZORP,2,9,2,1,0
41971,validated_hard_anchor,ZORP,2,9,3,0,0
41971,validated_hard_anchor,ZORP,2,15,0,2,1
41971,validated_hard_anchor,ZORP,0,8,0,0,0
41971,validated_hard_anchor,ZORP,0,8,1,0,0
41971,validated_hard_anchor,ZORP,0,8,2,1,1
41971,validated_hard_anchor,ZORP,0,3,0,0,0
41971,validated_hard_anchor,ZORP,0,3,1,0,0
41971,validated_hard_anchor,ZORP,0,3,2,2,0
41971,validated_hard_anchor,ZORP,0,3,3,0,0
41971,validated_hard_anchor,ZORP,0,15,0,0,0
41971,validated_hard_anchor,ZORP,0,15,1,3,1
41971,validated_hard_anchor,ZORP,0,0,0,0,0
41971,validated_hard_anchor,ZORP,0,0,1,2,0
41971,validated_hard_anchor,ZORP,0,0,2,2,0
41971,validated_hard_anchor,ZORP,0,0,3,2,0
41971,validated_hard_anchor,ZORP,12,0,0,2,0
41971,validated_hard_anchor,ZORP,12,0,1,0,0
41971,validated_hard_anchor,ZORP,12,0,2,2,0
41971,validated_hard_anchor,ZORP,12,0,3,3,0
41971,validated_hard_anchor,ZORP,2,10,0,0,0
41971,validated_hard_anchor,ZORP,2,10,1,2,0
41971,validated_hard_anchor,ZORP,2,10,2,1,1
41971,validated_hard_anchor,ZORP,2,2,0,2,0
41971,validated_hard_anchor,ZORP,2,2,1,1,1
41971,validated_hard_anchor,ZORP,0,10,0,0,1
41971,validated_hard_anchor,ZORP,14,7,0,0,0
41971,validated_hard_anchor,ZORP,14,7,1,2,1
41971,validated_hard_anchor,ZORP,14,1,0,2,0
41971,validated_hard_anchor,ZORP,14,1,1,3,1
41971,validated_hard_anchor,ZORP,14,2,0,1,1
41971,validated_hard_anchor,ZORP,14,3,0,2,1
41971,validated_hard_anchor,ZORP,8,0,0,3,0
41971,validated_hard_anchor,ZORP,8,0,1,2,0
41971,validated_hard_anchor,ZORP,8,0,2,1,1
41971,validated_hard_anchor,ZORP,14,13,0,0,0
41971,validated_hard_anchor,ZORP,14,13,1,2,0
41971,validated_hard_anchor,ZORP,14,13,2,3,1
41971,validated_hard_anchor,ZORP,14,12,0,2,0
41971,validated_hard_anchor,ZORP,14,12,1,2,0
41971,validated_hard_anchor,ZORP,14,12,2,0,1
41971,validated_hard_anchor,ZORP,12,6,0,1,0
41971,validated_hard_anchor,ZORP,12,6,1,3,0
41971,validated_hard_anchor,ZORP,12,6,2,0,1
41971,validated_hard_anchor,ZORP,14,5,0,2,0
41971,validated_hard_anchor,ZORP,14,5,1,0,0
41971,validated_hard_anchor,ZORP,14,5,2,0,0
41971,validated_hard_anchor,ZORP,14,5,3,2,0
41971,validated_hard_anchor,ZORP,8,4,0,2,0
41971,validated_hard_anchor,ZORP,8,4,1,0,0
41971,validated_hard_anchor,ZORP,8,4,2,2,0
41971,validated_hard_anchor,ZORP,8,4,3,2,0
41971,validated_hard_anchor,ZORP,12,2,0,1,0
41971,validated_hard_anchor,ZORP,12,2,1,2,0
41971,validated_hard_anchor,ZORP,12,2,2,0,1
41971,validated_hard_anchor,ZORP,12,1,0,2,1
41971,validated_hard_anchor,ZORP,8,3,0,0,0
41971,validated_hard_anchor,ZORP,8,3,1,3,1
41971,validated_hard_anchor,ZORP,8,2,0,2,0
41971,validated_hard_anchor,ZORP,8,2,1,2,0
41971,validated_hard_anchor,ZORP,8,2,2,0,1
41971,validated_hard_anchor,ZORP,8,14,0,2,0
41971,validated_hard_anchor,ZORP,8,14,1,3,0
41971,validated_hard_anchor,ZORP,8,14,2,0,1
41971,validated_hard_anchor,ZORP,8,1,0,2,1
41971,validated_hard_anchor,ZORP,12,11,0,0,0
41971,validated_hard_anchor,ZORP,12,11,1,2,0
41971,validated_hard_anchor,ZORP,12,11,2,0,0
41971,validated_hard_anchor,ZORP,12,11,3,2,0
41971,validated_hard_anchor,ZORP,9,0,0,0,0
41971,validated_hard_anchor,ZORP,9,0,1,2,0
41971,validated_hard_anchor,ZORP,9,0,2,2,0
41971,validated_hard_anchor,ZORP,9,0,3,2,0
41971,validated_hard_anchor,ZORP,8,12,0,1,1
42068,validated_uniform,ZORP,0,9,0,2,1
42068,validated_uniform,ZORP,3,10,0,0,0
42068,validated_uniform,ZORP,3,10,1,2,1
42068,validated_uniform,ZORP,12,7,0,2,0
42068,validated_uniform,ZORP,12,7,1,0,0
42068,validated_uniform,ZORP,12,7,2,1,1
42068,validated_uniform,ZORP,1,1,0,0,0
42068,validated_uniform,ZORP,1,1,1,3,1
42068,validated_uniform,ZORP,8,13,0,1,0
42068,validated_uniform,ZORP,8,13,1,1,0
42068,validated_uniform,ZORP,8,13,2,2,1
42068,validated_uniform,ZORP,4,11,0,1,1
42068,validated_uniform,ZORP,6,0,0,0,0
42068,validated_uniform,ZORP,6,0,1,3,1
42068,validated_uniform,ZORP,13,9,0,0,0
42068,validated_uniform,ZORP,13,9,1,0,0
42068,validated_uniform,ZORP,13,9,2,2,0
42068,validated_uniform,ZORP,13,9,3,2,0
42068,validated_uniform,ZORP,9,8,0,3,0
42068,validated_uniform,ZORP,9,8,1,0,0
42068,validated_uniform,ZORP,9,8,2,3,0
42068,validated_uniform,ZORP,9,8,3,3,0
42068,validated_uniform,ZORP,1,3,0,1,0
42068,validated_uniform,ZORP,1,3,1,1,0
42068,validated_uniform,ZORP,1,3,2,1,0
42068,validated_uniform,ZORP,1,3,3,3,0
42068,validated_uniform,ZORP,2,5,0,3,0
42068,validated_uniform,ZORP,2,5,1,2,0
42068,validated_uniform,ZORP,2,5,2,2,0
42068,validated_uniform,ZORP,2,5,3,1,1
42068,validated_uniform,ZORP,10,4,0,3,1
42068,validated_uniform,ZORP,9,7,0,2,0
42068,validated_uniform,ZORP,9,7,1,0,1
42068,validated_uniform,ZORP,0,3,0,1,1
42068,validated_uniform,ZORP,2,15,0,3,0
42068,validated_uniform,ZORP,2,15,1,1,0
42068,validated_uniform,ZORP,2,15,2,0,0
42068,validated_uniform,ZORP,2,15,3,1,0
42068,validated_uniform,ZORP,15,1,0,2,0
42068,validated_uniform,ZORP,15,1,1,0,1
42068,validated_uniform,ZORP,13,7,0,1,0
42068,validated_uniform,ZORP,13,7,1,1,0
42068,validated_uniform,ZORP,13,7,2,1,0
42068,validated_uniform,ZORP,13,7,3,0,1
42068,validated_uniform,ZORP,3,9,0,3,0
42068,validated_uniform,ZORP,3,9,1,0,1
42068,validated_uniform,ZORP,7,9,0,1,0
42068,validated_uniform,ZORP,7,9,1,0,1
42068,validated_uniform,ZORP,15,11,0,1,0
42068,validated_uniform,ZORP,15,11,1,0,0
42068,validated_uniform,ZORP,15,11,2,2,0
42068,validated_uniform,ZORP,15,11,3,1,0
42068,validated_uniform,ZORP,6,9,0,2,0
42068,validated_uniform,ZORP,6,9,1,1,1
42068,validated_uniform,ZORP,11,3,0,3,1
42068,validated_uniform,ZORP,3,0,0,1,1
42068,validated_uniform,ZORP,14,13,0,2,0
42068,validated_uniform,ZORP,14,13,1,3,0
42068,validated_uniform,ZORP,14,13,2,1,1
42068,validated_uniform,ZORP,1,12,0,1,0
42068,validated_uniform,ZORP,1,12,1,3,0
42068,validated_uniform,ZORP,1,12,2,2,1
42068,validated_uniform,ZORP,3,3,0,1,0
42068,validated_uniform,ZORP,3,3,1,3,1
42068,validated_uniform,ZORP,8,4,0,1,0
42068,validated_uniform,ZORP,8,4,1,1,0
42068,validated_uniform,ZORP,8,4,2,2,0
42068,validated_uniform,ZORP,8,4,3,0,1
42068,validated_uniform,ZORP,15,7,0,2,0
42068,validated_uniform,ZORP,15,7,1,2,0
42068,validated_uniform,ZORP,15,7,2,1,0
42068,validated_uniform,ZORP,15,7,3,2,0
42068,validated_uniform,ZORP,0,4,0,0,1
42068,validated_uniform,ZORP,4,8,0,0,1
42068,validated_uniform,ZORP,1,8,0,1,0
42068,validated_uniform,ZORP,1,8,1,1,0
42068,validated_uniform,ZORP,1,8,2,2,1
42068,validated_uniform,ZORP,10,0,0,0,0
42068,validated_uniform,ZORP,10,0,1,1,0
42068,validated_uniform,ZORP,10,0,2,2,0
42068,validated_uniform,ZORP,10,0,3,2,0
42068,validated_uniform,ZORP,8,3,0,0,0
42068,validated_uniform,ZORP,8,3,1,3,0
42068,validated_uniform,ZORP,8,3,2,1,1
42068,validated_uniform,ZORP,9,3,0,0,1
42068,validated_uniform,ZORP,14,5,0,3,0
42068,validated_uniform,ZORP,14,5,1,3,0
42068,validated_uniform,ZORP,14,5,2,2,0
42068,validated_uniform,ZORP,14,5,3,0,0
42068,validated_uniform,ZORP,7,11,0,0,0
42068,validated_uniform,ZORP,7,11,1,0,0
42068,validated_uniform,ZORP,7,11,2,1,0
42068,validated_uniform,ZORP,7,11,3,3,1
42068,validated_uniform,ZORP,10,12,0,2,0
42068,validated_uniform,ZORP,10,12,1,2,0
42068,validated_uniform,ZORP,10,12,2,0,0
42068,validated_uniform,ZORP,10,12,3,1,0
42068,validated_uniform,ZORP,4,9,0,2,1
42068,validated_uniform,ZORP,7,6,0,2,1
42068,validated_uniform,ZORP,5,1,0,2,0
42068,validated_uniform,ZORP,5,1,1,2,0
42068,validated_uniform,ZORP,5,1,2,2,0
42068,validated_uniform,ZORP,5,1,3,2,0
42068,validated_uniform,ZORP,15,4,0,1,1
42068,validated_uniform,ZORP,4,1,0,0,0
42068,validated_uniform,ZORP,4,1,1,0,0
42068,validated_uniform,ZORP,4,1,2,2,1
42068,validated_uniform,ZORP,10,10,0,2,0
42068,validated_uniform,ZORP,10,10,1,0,1
42068,validated_uniform,ZORP,12,10,0,0,0
42068,validated_uniform,ZORP,12,10,1,0,0
42068,validated_uniform,ZORP,12,10,2,1,0
42068,validated_uniform,ZORP,12,10,3,2,0
42068,validated_uniform,ZORP,14,2,0,3,0
42068,validated_uniform,ZORP,14,2,1,2,0
42068,validated_uniform,ZORP,14,2,2,2,0
42068,validated_uniform,ZORP,14,2,3,0,1
42068,validated_uniform,ZORP,3,2,0,1,0
42068,validated_uniform,ZORP,3,2,1,1,0
42068,validated_uniform,ZORP,3,2,2,1,0
42068,validated_uniform,ZORP,3,2,3,2,1
42068,validated_uniform,ZORP,10,8,0,1,0
42068,validated_uniform,ZORP,10,8,1,1,0
42068,validated_uniform,ZORP,10,8,2,2,0
42068,validated_uniform,ZORP,10,8,3,1,0
42068,validated_uniform,ZORP,6,8,0,2,0
42068,validated_uniform,ZORP,6,8,1,0,0
42068,validated_uniform,ZORP,6,8,2,2,0
42068,validated_uniform,ZORP,6,8,3,2,0
42068,validated_hard,ZORP,6,14,0,1,0
42068,validated_hard,ZORP,6,14,1,0,1
42068,validated_hard,ZORP,6,8,0,2,0
42068,validated_hard,ZORP,6,8,1,2,0
42068,validated_hard,ZORP,6,8,2,0,0
42068,validated_hard,ZORP,6,8,3,1,0
42068,validated_hard,ZORP,4,13,0,0,0
42068,validated_hard,ZORP,4,13,1,1,0
42068,validated_hard,ZORP,4,13,2,1,0
42068,validated_hard,ZORP,4,13,3,0,0
42068,validated_hard,ZORP,3,14,0,1,0
42068,validated_hard,ZORP,3,14,1,2,1
42068,validated_hard,ZORP,15,6,0,2,1
42068,validated_hard,ZORP,14,5,0,1,1
42068,validated_hard,ZORP,8,14,0,1,0
42068,validated_hard,ZORP,8,14,1,2,0
42068,validated_hard,ZORP,8,14,2,0,0
42068,validated_hard,ZORP,8,14,3,1,0
42068,validated_hard,ZORP,14,7,0,1,0
42068,validated_hard,ZORP,14,7,1,3,0
42068,validated_hard,ZORP,14,7,2,3,0
42068,validated_hard,ZORP,14,7,3,2,1
42068,validated_hard,ZORP,15,4,0,2,0
42068,validated_hard,ZORP,15,4,1,1,1
42068,validated_hard,ZORP,15,7,0,2,0
42068,validated_hard,ZORP,15,7,1,2,0
42068,validated_hard,ZORP,15,7,2,2,0
42068,validated_hard,ZORP,15,7,3,0,0
42068,validated_hard,ZORP,6,0,0,0,0
42068,validated_hard,ZORP,6,0,1,0,0
42068,validated_hard,ZORP,6,0,2,1,0
42068,validated_hard,ZORP,6,0,3,1,0
42068,validated_hard,ZORP,15,0,0,1,1
42068,validated_hard,ZORP,6,9,0,0,0
42068,validated_hard,ZORP,6,9,1,2,0
42068,validated_hard,ZORP,6,9,2,2,0
42068,validated_hard,ZORP,6,9,3,2,0
42068,validated_hard,ZORP,5,14,0,2,0
42068,validated_hard,ZORP,5,14,1,1,1
42068,validated_hard,ZORP,4,11,0,0,0
42068,validated_hard,ZORP,4,11,1,0,0
42068,validated_hard,ZORP,4,11,2,3,0
42068,validated_hard,ZORP,4,11,3,2,0
42068,validated_hard,ZORP,4,8,0,3,0
42068,validated_hard,ZORP,4,8,1,1,0
42068,validated_hard,ZORP,4,8,2,1,0
42068,validated_hard,ZORP,4,8,3,3,0
42068,validated_hard,ZORP,2,15,0,0,0
42068,validated_hard,ZORP,2,15,1,0,0
42068,validated_hard,ZORP,2,15,2,0,0
42068,validated_hard,ZORP,2,15,3,0,0
42068,validated_hard,ZORP,14,13,0,1,1
42068,validated_hard,ZORP,8,4,0,0,1
42068,validated_hard,ZORP,14,2,0,0,1
42068,validated_hard,ZORP,4,9,0,2,1
42068,validated_hard,ZORP,2,6,0,2,0
42068,validated_hard,ZORP,2,6,1,2,0
42068,validated_hard,ZORP,2,6,2,0,1
42068,validated_hard,ZORP,13,6,0,0,0
42068,validated_hard,ZORP,13,6,1,1,1
42068,validated_hard,ZORP,4,1,0,3,0
42068,validated_hard,ZORP,4,1,1,1,0
42068,validated_hard,ZORP,4,1,2,0,0
42068,validated_hard,ZORP,4,1,3,2,1
42068,validated_hard,ZORP,15,2,0,1,0
42068,validated_hard,ZORP,15,2,1,2,1
42068,validated_hard,ZORP,5,15,0,0,1
42068,validated_hard,ZORP,15,1,0,0,1
42068,validated_hard,ZORP,6,10,0,2,0
42068,validated_hard,ZORP,6,10,1,2,0
42068,validated_hard,ZORP,6,10,2,3,0
42068,validated_hard,ZORP,6,10,3,3,0
42068,validated_hard,ZORP,1,14,0,3,0
42068,validated_hard,ZORP,1,14,1,2,0
42068,validated_hard,ZORP,1,14,2,1,1
42068,validated_hard,ZORP,11,4,0,1,1
42068,validated_hard,ZORP,5,13,0,1,0
42068,validated_hard,ZORP,5,13,1,3,1
42068,validated_hard,ZORP,8,3,0,2,0
42068,validated_hard,ZORP,8,3,1,0,0
42068,validated_hard,ZORP,8,3,2,3,0
42068,validated_hard,ZORP,8,3,3,1,1
42068,validated_hard,ZORP,15,11,0,2,0
42068,validated_hard,ZORP,15,11,1,0,0
42068,validated_hard,ZORP,15,11,2,1,0
42068,validated_hard,ZORP,15,11,3,3,1
42068,validated_hard,ZORP,8,13,0,2,1
42068,validated_hard,ZORP,13,7,0,3,0
42068,validated_hard,ZORP,13,7,1,2,0
42068,validated_hard,ZORP,13,7,2,3,0
42068,validated_hard,ZORP,13,7,3,2,0
42068,validated_hard,ZORP,5,8,0,0,0
42068,validated_hard,ZORP,5,8,1,1,0
42068,validated_hard,ZORP,5,8,2,2,1
42068,validated_hard,ZORP,13,3,0,2,0
42068,validated_hard,ZORP,13,3,1,3,0
42068,validated_hard,ZORP,13,3,2,3,0
42068,validated_hard,ZORP,13,3,3,1,0
42068,validated_hard,ZORP,11,8,0,3,0
42068,validated_hard,ZORP,11,8,1,2,0
42068,validated_hard,ZORP,11,8,2,1,1
42068,validated_hard,ZORP,9,4,0,1,0
42068,validated_hard,ZORP,9,4,1,1,0
42068,validated_hard,ZORP,9,4,2,2,1
42068,validated_hard,ZORP,3,13,0,1,0
42068,validated_hard,ZORP,3,13,1,0,1
42068,validated_hard,ZORP,11,3,0,3,1
42068,validated_hard,ZORP,9,6,0,1,1
42068,validated_hard,ZORP,3,5,0,1,0
42068,validated_hard,ZORP,3,5,1,2,0
42068,validated_hard,ZORP,3,5,2,2,0
42068,validated_hard,ZORP,3,5,3,1,0
42068,validated_hard,ZORP,8,0,0,2,0
42068,validated_hard,ZORP,8,0,1,2,0
42068,validated_hard,ZORP,8,0,2,1,0
42068,validated_hard,ZORP,8,0,3,3,0
42068,validated_hard,ZORP,12,7,0,0,0
42068,validated_hard,ZORP,12,7,1,2,0
42068,validated_hard,ZORP,12,7,2,0,0
42068,validated_hard,ZORP,12,7,3,0,0
42068,validated_hard,ZORP,4,10,0,0,0
42068,validated_hard,ZORP,4,10,1,3,1
42068,validated_hard,ZORP,13,9,0,0,0
42068,validated_hard,ZORP,13,9,1,2,0
42068,validated_hard,ZORP,13,9,2,0,0
42068,validated_hard,ZORP,13,9,3,0,0
42068,validated_hard,ZORP,2,8,0,2,0
42068,validated_hard,ZORP,2,8,1,2,0
42068,validated_hard,ZORP,2,8,2,0,0
42068,validated_hard,ZORP,2,8,3,3,1
42068,validated_dream,ZORP,6,14,0,2,0
42068,validated_dream,ZORP,6,14,1,2,0
42068,validated_dream,ZORP,6,14,2,2,0
42068,validated_dream,ZORP,6,14,3,2,0
42068,validated_dream,ZORP,6,8,0,3,1
42068,validated_dream,ZORP,4,13,0,2,1
42068,validated_dream,ZORP,3,14,0,2,1
42068,validated_dream,ZORP,15,6,0,1,0
42068,validated_dream,ZORP,15,6,1,0,0
42068,validated_dream,ZORP,15,6,2,3,0
42068,validated_dream,ZORP,15,6,3,2,1
42068,validated_dream,ZORP,14,5,0,1,1
42068,validated_dream,ZORP,14,7,0,1,0
42068,validated_dream,ZORP,14,7,1,2,1
42068,validated_dream,ZORP,15,4,0,3,0
42068,validated_dream,ZORP,15,4,1,1,1
42068,validated_dream,ZORP,15,7,0,3,1
42068,validated_dream,ZORP,15,0,0,1,1
42068,validated_dream,ZORP,6,9,0,2,0
42068,validated_dream,ZORP,6,9,1,0,0
42068,validated_dream,ZORP,6,9,2,3,0
42068,validated_dream,ZORP,6,9,3,1,1
42068,validated_dream,ZORP,5,14,0,0,0
42068,validated_dream,ZORP,5,14,1,2,0
42068,validated_dream,ZORP,5,14,2,3,0
42068,validated_dream,ZORP,5,14,3,2,0
42068,validated_dream,ZORP,4,11,0,2,0
42068,validated_dream,ZORP,4,11,1,1,1
42068,validated_dream,ZORP,4,8,0,2,0
42068,validated_dream,ZORP,4,8,1,2,0
42068,validated_dream,ZORP,4,8,2,1,0
42068,validated_dream,ZORP,4,8,3,0,1
42068,validated_dream,ZORP,2,15,0,3,0
42068,validated_dream,ZORP,2,15,1,3,0
42068,validated_dream,ZORP,2,15,2,2,1
42068,validated_dream,ZORP,8,4,0,1,0
42068,validated_dream,ZORP,8,4,1,2,0
42068,validated_dream,ZORP,8,4,2,0,1
42068,validated_dream,ZORP,14,2,0,0,1
42068,validated_dream,ZORP,4,9,0,1,0
42068,validated_dream,ZORP,4,9,1,1,0
42068,validated_dream,ZORP,4,9,2,0,0
42068,validated_dream,ZORP,4,9,3,3,0
42068,validated_dream,ZORP,13,6,0,0,0
42068,validated_dream,ZORP,13,6,1,3,0
42068,validated_dream,ZORP,13,6,2,0,0
42068,validated_dream,ZORP,13,6,3,0,0
42068,validated_dream,ZORP,15,2,0,1,0
42068,validated_dream,ZORP,15,2,1,1,0
42068,validated_dream,ZORP,15,2,2,3,0
42068,validated_dream,ZORP,15,2,3,0,0
42068,validated_dream,ZORP,5,15,0,1,0
42068,validated_dream,ZORP,5,15,1,3,0
42068,validated_dream,ZORP,5,15,2,0,1
42068,validated_dream,ZORP,15,1,0,1,0
42068,validated_dream,ZORP,15,1,1,1,0
42068,validated_dream,ZORP,15,1,2,2,0
42068,validated_dream,ZORP,15,1,3,0,1
42068,validated_dream,ZORP,6,10,0,3,0
42068,validated_dream,ZORP,6,10,1,0,1
42068,validated_dream,ZORP,1,14,0,0,0
42068,validated_dream,ZORP,1,14,1,3,0
42068,validated_dream,ZORP,1,14,2,1,1
42068,validated_dream,ZORP,11,4,0,1,1
42068,validated_dream,ZORP,5,13,0,1,0
42068,validated_dream,ZORP,5,13,1,2,0
42068,validated_dream,ZORP,5,13,2,0,0
42068,validated_dream,ZORP,5,13,3,1,0
42068,validated_dream,ZORP,8,3,0,2,0
42068,validated_dream,ZORP,8,3,1,2,0
42068,validated_dream,ZORP,8,3,2,0,0
42068,validated_dream,ZORP,8,3,3,3,0
42068,validated_dream,ZORP,13,7,0,1,0
42068,validated_dream,ZORP,13,7,1,2,0
42068,validated_dream,ZORP,13,7,2,3,0
42068,validated_dream,ZORP,13,7,3,2,0
42068,validated_dream,ZORP,5,8,0,0,0
42068,validated_dream,ZORP,5,8,1,3,0
42068,validated_dream,ZORP,5,8,2,2,1
42068,validated_dream,ZORP,13,3,0,3,0
42068,validated_dream,ZORP,13,3,1,1,0
42068,validated_dream,ZORP,13,3,2,2,0
42068,validated_dream,ZORP,13,3,3,1,0
42068,validated_dream,ZORP,9,4,0,1,0
42068,validated_dream,ZORP,9,4,1,1,0
42068,validated_dream,ZORP,9,4,2,2,1
42068,validated_dream,ZORP,3,13,0,0,1
42068,validated_dream,ZORP,11,3,0,0,0
42068,validated_dream,ZORP,11,3,1,1,0
42068,validated_dream,ZORP,11,3,2,0,0
42068,validated_dream,ZORP,11,3,3,2,0
42068,validated_dream,ZORP,9,6,0,0,0
42068,validated_dream,ZORP,9,6,1,0,0
42068,validated_dream,ZORP,9,6,2,1,1
42068,validated_dream,ZORP,8,0,0,2,0
42068,validated_dream,ZORP,8,0,1,1,0
42068,validated_dream,ZORP,8,0,2,2,0
42068,validated_dream,ZORP,8,0,3,0,1
42068,validated_dream,ZORP,12,7,0,1,1
42068,validated_dream,ZORP,4,10,0,0,0
42068,validated_dream,ZORP,4,10,1,1,0
42068,validated_dream,ZORP,4,10,2,1,0
42068,validated_dream,ZORP,4,10,3,0,0
42068,validated_dream,ZORP,2,8,0,1,0
42068,validated_dream,ZORP,2,8,1,3,1
42068,validated_dream,ZORP,3,12,0,2,0
42068,validated_dream,ZORP,3,12,1,1,1
42068,validated_dream,ZORP,12,0,0,3,0
42068,validated_dream,ZORP,12,0,1,1,0
42068,validated_dream,ZORP,12,0,2,3,0
42068,validated_dream,ZORP,12,0,3,0,1
42068,validated_dream,ZORP,1,13,0,1,0
42068,validated_dream,ZORP,1,13,1,2,0
42068,validated_dream,ZORP,1,13,2,0,0
42068,validated_dream,ZORP,1,13,3,1,0
42068,validated_dream,ZORP,3,9,0,3,0
42068,validated_dream,ZORP,3,9,1,0,1
42068,validated_dream,ZORP,9,0,0,1,0
42068,validated_dream,ZORP,9,0,1,3,0
42068,validated_dream,ZORP,9,0,2,3,0
42068,validated_dream,ZORP,9,0,3,1,0
42068,validated_dream,ZORP,11,2,0,3,0
42068,validated_dream,ZORP,11,2,1,3,0
42068,validated_dream,ZORP,11,2,2,1,0
42068,validated_dream,ZORP,11,2,3,3,0
42068,validated_dream,ZORP,1,8,0,2,1
42068,validated_dream,ZORP,2,11,0,2,1
42068,validated_dream,ZORP,9,3,0,2,0
42068,validated_dream,ZORP,9,3,1,1,0
42068,validated_dream,ZORP,9,3,2,2,0
42068,validated_dream,ZORP,9,3,3,1,0
42068,validated_dream,ZORP,9,2,0,2,0
42068,validated_dream,ZORP,9,2,1,3,0
42068,validated_dream,ZORP,9,2,2,2,0
42068,validated_dream,ZORP,9,2,3,0,0
42068,validated_hard_anchor,ZORP,6,14,0,3,0
42068,validated_hard_anchor,ZORP,6,14,1,2,0
42068,validated_hard_anchor,ZORP,6,14,2,1,0
42068,validated_hard_anchor,ZORP,6,14,3,1,0
42068,validated_hard_anchor,ZORP,6,8,0,0,0
42068,validated_hard_anchor,ZORP,6,8,1,0,0
42068,validated_hard_anchor,ZORP,6,8,2,3,1
